price18,date
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76200,2025-06-15T02:28:59
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76180,2025-06-15T03:13:48
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76190,2025-06-15T03:44:02
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76180,2025-06-15T04:25:38
76160,2025-06-15T04:58:05
76150,2025-06-15T04:59:05
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76160,2025-06-15T04:59:26
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
76170,2025-06-15T05:33:06
